'date','seven_day_min_prcp','seven_day_max_prcp','seven_day_avg_prcp','seven_day_sum_prcp','seven_day_min_snow','seven_day_max_snow','seven_day_avg_snow','seven_day_sum_snow'
'2017-01-16',0.0,4.9699999999999997513,0.12004191484667985356,1088.2999999999995921,0.0,27.299999999999999822,0.11621442753143611525,1053.5999999999998699
'2017-01-16',0.0,4.9699999999999997513,0.12004191484667985356,1088.2999999999995921,0.0,27.299999999999999822,0.11621442753143611525,1053.5999999999998699
'2017-01-16',0.0,4.9699999999999997513,0.12004191484667985356,1088.2999999999995921,0.0,27.299999999999999822,0.11621442753143611525,1053.5999999999998699
'2017-01-16',0.0,4.9699999999999997513,0.12004191484667985356,1088.2999999999995921,0.0,27.299999999999999822,0.11621442753143611525,1053.5999999999998699
'2017-01-17',0.0,4.9699999999999997513,0.12001873691171607294,1088.9299999999997226,0.0,27.299999999999999822,0.11619089606524850566,1054.1999999999998038
'2017-01-17',0.0,4.9699999999999997513,0.12001873691171607294,1088.9299999999997226,0.0,27.299999999999999822,0.11619089606524850566,1054.1999999999998038
'2017-01-17',0.0,4.9699999999999997513,0.12001873691171607294,1088.9299999999997226,0.0,27.299999999999999822,0.11619089606524850566,1054.1999999999998038
'2017-01-17',0.0,4.9699999999999997513,0.12001873691171607294,1088.9299999999997226,0.0,27.299999999999999822,0.11619089606524850566,1054.1999999999998038
'2017-01-17',0.0,4.9699999999999997513,0.12001873691171607294,1088.9299999999997226,0.0,27.299999999999999822,0.11619089606524850566,1054.1999999999998038
'2017-01-17',0.0,4.9699999999999997513,0.12001873691171607294,1088.9299999999997226,0.0,27.299999999999999822,0.11619089606524850566,1054.1999999999998038
'2017-01-17',0.0,4.9699999999999997513,0.12001873691171607294,1088.9299999999997226,0.0,27.299999999999999822,0.11619089606524850566,1054.1999999999998038
'2017-01-18',0.0,4.9699999999999997513,0.11998237885462550522,1089.4399999999995287,0.0,27.299999999999999822,0.11610132158590307227,1054.1999999999998038
'2017-01-18',0.0,4.9699999999999997513,0.11998237885462550522,1089.4399999999995287,0.0,27.299999999999999822,0.11610132158590307227,1054.1999999999998038
'2017-01-18',0.0,4.9699999999999997513,0.11998237885462550522,1089.4399999999995287,0.0,27.299999999999999822,0.11610132158590307227,1054.1999999999998038
'2017-01-18',0.0,4.9699999999999997513,0.11998237885462550522,1089.4399999999995287,0.0,27.299999999999999822,0.11610132158590307227,1054.1999999999998038
'2017-01-18',0.0,4.9699999999999997513,0.11998237885462550522,1089.4399999999995287,0.0,27.299999999999999822,0.11610132158590307227,1054.1999999999998038
'2017-01-18',0.0,4.9699999999999997513,0.11998237885462550522,1089.4399999999995287,0.0,27.299999999999999822,0.11610132158590307227,1054.1999999999998038
'2017-01-18',0.0,4.9699999999999997513,0.11998237885462550522,1089.4399999999995287,0.0,27.299999999999999822,0.11610132158590307227,1054.1999999999998038
'2017-01-19',0.0,4.9699999999999997513,0.11995157917904690769,1089.9999999999994138,0.0,27.299999999999999822,0.11601188511059754571,1054.1999999999998038
'2017-01-19',0.0,4.9699999999999997513,0.11995157917904690769,1089.9999999999994138,0.0,27.299999999999999822,0.11601188511059754571,1054.1999999999998038
'2017-01-19',0.0,4.9699999999999997513,0.11995157917904690769,1089.9999999999994138,0.0,27.299999999999999822,0.11601188511059754571,1054.1999999999998038
'2017-01-19',0.0,4.9699999999999997513,0.11995157917904690769,1089.9999999999994138,0.0,27.299999999999999822,0.11601188511059754571,1054.1999999999998038
'2017-01-19',0.0,4.9699999999999997513,0.11995157917904690769,1089.9999999999994138,0.0,27.299999999999999822,0.11601188511059754571,1054.1999999999998038
'2017-01-19',0.0,4.9699999999999997513,0.11995157917904690769,1089.9999999999994138,0.0,27.299999999999999822,0.11601188511059754571,1054.1999999999998038
'2017-01-19',0.0,4.9699999999999997513,0.11995157917904690769,1089.9999999999994138,0.0,27.299999999999999822,0.11601188511059754571,1054.1999999999998038
'2017-01-20',0.0,4.9699999999999997513,0.12004838354959310731,1091.7199999999997928,0.0,27.299999999999999822,0.11592258632065097767,1054.2000000000000259
'2017-01-20',0.0,4.9699999999999997513,0.12004838354959310731,1091.7199999999997928,0.0,27.299999999999999822,0.11592258632065097767,1054.2000000000000259
'2017-01-20',0.0,4.9699999999999997513,0.12004838354959310731,1091.7199999999997928,0.0,27.299999999999999822,0.11592258632065097767,1054.2000000000000259
'2017-01-20',0.0,4.9699999999999997513,0.12004838354959310731,1091.7199999999997928,0.0,27.299999999999999822,0.11592258632065097767,1054.2000000000000259
'2017-01-20',0.0,4.9699999999999997513,0.12004838354959310731,1091.7199999999997928,0.0,27.299999999999999822,0.11592258632065097767,1054.2000000000000259
'2017-01-20',0.0,4.9699999999999997513,0.12004838354959310731,1091.7199999999997928,0.0,27.299999999999999822,0.11592258632065097767,1054.2000000000000259
'2017-01-20',0.0,4.9699999999999997513,0.12004838354959310731,1091.7199999999997928,0.0,27.299999999999999822,0.11592258632065097767,1054.2000000000000259
'2017-01-21',0.0,4.9699999999999997513,0.12023623777606853302,1094.2699999999998539,0.0,27.299999999999999822,0.11583342489836281341,1054.2000000000000259
'2017-01-21',0.0,4.9699999999999997513,0.12023623777606853302,1094.2699999999998539,0.0,27.299999999999999822,0.11583342489836281341,1054.2000000000000259
'2017-01-21',0.0,4.9699999999999997513,0.12023623777606853302,1094.2699999999998539,0.0,27.299999999999999822,0.11583342489836281341,1054.2000000000000259
'2017-01-21',0.0,4.9699999999999997513,0.12023623777606853302,1094.2699999999998539,0.0,27.299999999999999822,0.11583342489836281341,1054.2000000000000259
'2017-01-21',0.0,4.9699999999999997513,0.12023623777606853302,1094.2699999999998539,0.0,27.299999999999999822,0.11583342489836281341,1054.2000000000000259
'2017-01-21',0.0,4.9699999999999997513,0.12023623777606853302,1094.2699999999998539,0.0,27.299999999999999822,0.11583342489836281341,1054.2000000000000259
'2017-01-21',0.0,4.9699999999999997513,0.12023623777606853302,1094.2699999999998539,0.0,27.299999999999999822,0.11583342489836281341,1054.2000000000000259
'2017-01-22',0.0,4.9699999999999997513,0.12041721563460692223,1096.7599999999997351,0.0,27.299999999999999822,0.11574440052700922798,1054.2000000000000259
'2017-01-22',0.0,4.9699999999999997513,0.12041721563460692223,1096.7599999999997351,0.0,27.299999999999999822,0.11574440052700922798,1054.2000000000000259
'2017-01-22',0.0,4.9699999999999997513,0.12041721563460692223,1096.7599999999997351,0.0,27.299999999999999822,0.11574440052700922798,1054.2000000000000259
'2017-01-22',0.0,4.9699999999999997513,0.12041721563460692223,1096.7599999999997351,0.0,27.299999999999999822,0.11574440052700922798,1054.2000000000000259
'2017-01-22',0.0,4.9699999999999997513,0.12041721563460692223,1096.7599999999997351,0.0,27.299999999999999822,0.11574440052700922798,1054.2000000000000259
'2017-01-22',0.0,4.9699999999999997513,0.12041721563460692223,1096.7599999999997351,0.0,27.299999999999999822,0.11574440052700922798,1054.2000000000000259
'2017-01-22',0.0,4.9699999999999997513,0.12041721563460692223,1096.7599999999997351,0.0,27.299999999999999822,0.11574440052700922798,1054.2000000000000259
'2017-01-23',0.0,4.9699999999999997513,0.12060010970927039775,1099.2699999999997473,0.0,27.299999999999999822,0.11565551289083928487,1054.2000000000000259
'2017-01-23',0.0,4.9699999999999997513,0.12060010970927039775,1099.2699999999997473,0.0,27.299999999999999822,0.11565551289083928487,1054.2000000000000259
'2017-01-23',0.0,4.9699999999999997513,0.12060010970927039775,1099.2699999999997473,0.0,27.299999999999999822,0.11565551289083928487,1054.2000000000000259
'2017-01-23',0.0,4.9699999999999997513,0.12060010970927039775,1099.2699999999997473,0.0,27.299999999999999822,0.11565551289083928487,1054.2000000000000259
'2017-01-23',0.0,4.9699999999999997513,0.12060010970927039775,1099.2699999999997473,0.0,27.299999999999999822,0.11565551289083928487,1054.2000000000000259
'2017-01-23',0.0,4.9699999999999997513,0.12060010970927039775,1099.2699999999997473,0.0,27.299999999999999822,0.11565551289083928487,1054.2000000000000259
'2017-01-23',0.0,4.9699999999999997513,0.12060010970927039775,1099.2699999999997473,0.0,27.299999999999999822,0.11565551289083928487,1054.2000000000000259
'2017-01-24',0.0,4.9699999999999997513,0.12077176057882041959,1101.6799999999997705,0.0,27.299999999999999822,0.11556676167507127228,1054.2000000000000259
'2017-01-24',0.0,4.9699999999999997513,0.12077176057882041959,1101.6799999999997705,0.0,27.299999999999999822,0.11556676167507127228,1054.2000000000000259
'2017-01-24',0.0,4.9699999999999997513,0.12077176057882041959,1101.6799999999997705,0.0,27.299999999999999822,0.11556676167507127228,1054.2000000000000259
'2017-01-24',0.0,4.9699999999999997513,0.12077176057882041959,1101.6799999999997705,0.0,27.299999999999999822,0.11556676167507127228,1054.2000000000000259
'2017-01-24',0.0,4.9699999999999997513,0.12077176057882041959,1101.6799999999997705,0.0,27.299999999999999822,0.11556676167507127228,1054.2000000000000259
'2017-01-24',0.0,4.9699999999999997513,0.12077176057882041959,1101.6799999999997705,0.0,27.299999999999999822,0.11556676167507127228,1054.2000000000000259
'2017-01-24',0.0,4.9699999999999997513,0.12077176057882041959,1101.6799999999997705,0.0,27.299999999999999822,0.11556676167507127228,1054.2000000000000259
'2017-01-25',0.0,4.9699999999999997513,0.12094314820900424756,1104.0900000000000158,0.0,27.299999999999999822,0.11547814656588892834,1054.2000000000000259
'2017-01-25',0.0,4.9699999999999997513,0.12094314820900424756,1104.0900000000000158,0.0,27.299999999999999822,0.11547814656588892834,1054.2000000000000259
'2017-01-25',0.0,4.9699999999999997513,0.12094314820900424756,1104.0900000000000158,0.0,27.299999999999999822,0.11547814656588892834,1054.2000000000000259
'2017-01-25',0.0,4.9699999999999997513,0.12094314820900424756,1104.0900000000000158,0.0,27.299999999999999822,0.11547814656588892834,1054.2000000000000259
'2017-01-25',0.0,4.9699999999999997513,0.12094314820900424756,1104.0900000000000158,0.0,27.299999999999999822,0.11547814656588892834,1054.2000000000000259
'2017-01-25',0.0,4.9699999999999997513,0.12094314820900424756,1104.0900000000000158,0.0,27.299999999999999822,0.11547814656588892834,1054.2000000000000259
'2017-01-25',0.0,4.9699999999999997513,0.12094314820900424756,1104.0900000000000158,0.0,27.299999999999999822,0.11547814656588892834,1054.2000000000000259
'2017-01-26',0.0,4.9699999999999997513,0.12110880035026270196,1106.4500000000001556,0.0,27.299999999999999822,0.115389667250437844,1054.2000000000000259
'2017-01-26',0.0,4.9699999999999997513,0.12110880035026270196,1106.4500000000001556,0.0,27.299999999999999822,0.115389667250437844,1054.2000000000000259
'2017-01-26',0.0,4.9699999999999997513,0.12110880035026270196,1106.4500000000001556,0.0,27.299999999999999822,0.115389667250437844,1054.2000000000000259
'2017-01-26',0.0,4.9699999999999997513,0.12110880035026270196,1106.4500000000001556,0.0,27.299999999999999822,0.115389667250437844,1054.2000000000000259
'2017-01-26',0.0,4.9699999999999997513,0.12110880035026270196,1106.4500000000001556,0.0,27.299999999999999822,0.115389667250437844,1054.2000000000000259
'2017-01-26',0.0,4.9699999999999997513,0.12110880035026270196,1106.4500000000001556,0.0,27.299999999999999822,0.115389667250437844,1054.2000000000000259
'2017-01-26',0.0,4.9699999999999997513,0.12110880035026270196,1106.4500000000001556,0.0,27.299999999999999822,0.115389667250437844,1054.2000000000000259
'2017-01-27',0.0,4.9699999999999997513,0.12114732582303402441,1107.6500000000000234,0.0,27.299999999999999822,0.11530132341682162167,1054.2000000000000259
'2017-01-27',0.0,4.9699999999999997513,0.12114732582303402441,1107.6500000000000234,0.0,27.299999999999999822,0.11530132341682162167,1054.2000000000000259
'2017-01-27',0.0,4.9699999999999997513,0.12114732582303402441,1107.6500000000000234,0.0,27.299999999999999822,0.11530132341682162167,1054.2000000000000259
'2017-01-27',0.0,4.9699999999999997513,0.12114732582303402441,1107.6500000000000234,0.0,27.299999999999999822,0.11530132341682162167,1054.2000000000000259
'2017-01-27',0.0,4.9699999999999997513,0.12114732582303402441,1107.6500000000000234,0.0,27.299999999999999822,0.11530132341682162167,1054.2000000000000259
'2017-01-27',0.0,4.9699999999999997513,0.12114732582303402441,1107.6500000000000234,0.0,27.299999999999999822,0.11530132341682162167,1054.2000000000000259
'2017-01-27',0.0,4.9699999999999997513,0.12114732582303402441,1107.6500000000000234,0.0,27.299999999999999822,0.11530132341682162167,1054.2000000000000259
'2017-01-28',0.0,4.9699999999999997513,0.12106338797814206742,1107.7300000000001034,0.0,27.299999999999999822,0.11532240437158471912,1055.2000000000001378
'2017-01-28',0.0,4.9699999999999997513,0.12106338797814206742,1107.7300000000001034,0.0,27.299999999999999822,0.11532240437158471912,1055.2000000000001378
'2017-01-28',0.0,4.9699999999999997513,0.12106338797814206742,1107.7300000000001034,0.0,27.299999999999999822,0.11532240437158471912,1055.2000000000001378
'2017-01-28',0.0,4.9699999999999997513,0.12106338797814206742,1107.7300000000001034,0.0,27.299999999999999822,0.11532240437158471912,1055.2000000000001378
'2017-01-28',0.0,4.9699999999999997513,0.12106338797814206742,1107.7300000000001034,0.0,27.299999999999999822,0.11532240437158471912,1055.2000000000001378
'2017-01-28',0.0,4.9699999999999997513,0.12106338797814206742,1107.7300000000001034,0.0,27.299999999999999822,0.11532240437158471912,1055.2000000000001378
'2017-01-28',0.0,4.9699999999999997513,0.12106338797814206742,1107.7300000000001034,0.0,27.299999999999999822,0.11532240437158471912,1055.2000000000001378
'2017-01-29',0.0,4.9699999999999997513,0.12097957846456262043,1107.8099999999999614,0.0,27.299999999999999822,0.11534345309599214335,1056.2000000000000277
'2017-01-29',0.0,4.9699999999999997513,0.12097957846456262043,1107.8099999999999614,0.0,27.299999999999999822,0.11534345309599214335,1056.2000000000000277
'2017-01-29',0.0,4.9699999999999997513,0.12097957846456262043,1107.8099999999999614,0.0,27.299999999999999822,0.11534345309599214335,1056.2000000000000277
'2017-01-29',0.0,4.9699999999999997513,0.12097957846456262043,1107.8099999999999614,0.0,27.299999999999999822,0.11534345309599214335,1056.2000000000000277
'2017-01-29',0.0,4.9699999999999997513,0.12097957846456262043,1107.8099999999999614,0.0,27.299999999999999822,0.11534345309599214335,1056.2000000000000277
'2017-01-29',0.0,4.9699999999999997513,0.12097957846456262043,1107.8099999999999614,0.0,27.299999999999999822,0.11534345309599214335,1056.2000000000000277
'2017-01-29',0.0,4.9699999999999997513,0.12097957846456262043,1107.8099999999999614,0.0,27.299999999999999822,0.11534345309599214335,1056.2000000000000277
'2017-01-30',0.0,4.9699999999999997513,0.12089371453513748644,1107.8699999999999104,0.0,27.299999999999999822,0.115364469663902236,1057.2000000000001396
'2017-01-30',0.0,4.9699999999999997513,0.12089371453513748644,1107.8699999999999104,0.0,27.299999999999999822,0.115364469663902236,1057.2000000000001396
'2017-01-30',0.0,4.9699999999999997513,0.12089371453513748644,1107.8699999999999104,0.0,27.299999999999999822,0.115364469663902236,1057.2000000000001396
'2017-01-30',0.0,4.9699999999999997513,0.12089371453513748644,1107.8699999999999104,0.0,27.299999999999999822,0.115364469663902236,1057.2000000000001396
'2017-01-30',0.0,4.9699999999999997513,0.12089371453513748644,1107.8699999999999104,0.0,27.299999999999999822,0.115364469663902236,1057.2000000000001396
'2017-01-30',0.0,4.9699999999999997513,0.12089371453513748644,1107.8699999999999104,0.0,27.299999999999999822,0.115364469663902236,1057.2000000000001396
'2017-01-30',0.0,4.9699999999999997513,0.12089371453513748644,1107.8699999999999104,0.0,27.299999999999999822,0.115364469663902236,1057.2000000000001396
'2017-01-31',0.0,4.9699999999999997513,0.12080798168138697779,1107.9300000000000814,0.0,27.299999999999999822,0.11538545414894776364,1058.2000000000000294
'2017-01-31',0.0,4.9699999999999997513,0.12080798168138697779,1107.9300000000000814,0.0,27.299999999999999822,0.11538545414894776364,1058.2000000000000294
'2017-01-31',0.0,4.9699999999999997513,0.12080798168138697779,1107.9300000000000814,0.0,27.299999999999999822,0.11538545414894776364,1058.2000000000000294
'2017-01-31',0.0,4.9699999999999997513,0.12080798168138697779,1107.9300000000000814,0.0,27.299999999999999822,0.11538545414894776364,1058.2000000000000294
'2017-01-31',0.0,4.9699999999999997513,0.12080798168138697779,1107.9300000000000814,0.0,27.299999999999999822,0.11538545414894776364,1058.2000000000000294
'2017-01-31',0.0,4.9699999999999997513,0.12080798168138697779,1107.9300000000000814,0.0,27.299999999999999822,0.11538545414894776364,1058.2000000000000294
'2017-01-31',0.0,4.9699999999999997513,0.12080798168138697779,1107.9300000000000814,0.0,27.299999999999999822,0.11538545414894776364,1058.2000000000000294
'2017-02-01',0.0,4.9699999999999997513,0.12072237960339942119,1107.9900000000000304,0.0,27.299999999999999822,0.11540640662453693909,1059.2000000000001413
'2017-02-01',0.0,4.9699999999999997513,0.12072237960339942119,1107.9900000000000304,0.0,27.299999999999999822,0.11540640662453693909,1059.2000000000001413
'2017-02-01',0.0,4.9699999999999997513,0.12072237960339942119,1107.9900000000000304,0.0,27.299999999999999822,0.11540640662453693909,1059.2000000000001413
'2017-02-01',0.0,4.9699999999999997513,0.12072237960339942119,1107.9900000000000304,0.0,27.299999999999999822,0.11540640662453693909,1059.2000000000001413
'2017-02-01',0.0,4.9699999999999997513,0.12072237960339942119,1107.9900000000000304,0.0,27.299999999999999822,0.11540640662453693909,1059.2000000000001413
'2017-02-01',0.0,4.9699999999999997513,0.12072237960339942119,1107.9900000000000304,0.0,27.299999999999999822,0.11540640662453693909,1059.2000000000001413
'2017-02-01',0.0,4.9699999999999997513,0.12072237960339942119,1107.9900000000000304,0.0,27.299999999999999822,0.11540640662453693909,1059.2000000000001413
'2017-02-02',0.0,4.9699999999999997513,0.12063690800217745646,1108.0499999999999793,0.0,27.299999999999999822,0.11542732716385413205,1060.2000000000000312
'2017-02-02',0.0,4.9699999999999997513,0.12063690800217745646,1108.0499999999999793,0.0,27.299999999999999822,0.11542732716385413205,1060.2000000000000312
'2017-02-02',0.0,4.9699999999999997513,0.12063690800217745646,1108.0499999999999793,0.0,27.299999999999999822,0.11542732716385413205,1060.2000000000000312
'2017-02-02',0.0,4.9699999999999997513,0.12063690800217745646,1108.0499999999999793,0.0,27.299999999999999822,0.11542732716385413205,1060.2000000000000312
'2017-02-02',0.0,4.9699999999999997513,0.12063690800217745646,1108.0499999999999793,0.0,27.299999999999999822,0.11542732716385413205,1060.2000000000000312
'2017-02-02',0.0,4.9699999999999997513,0.12063690800217745646,1108.0499999999999793,0.0,27.299999999999999822,0.11542732716385413205,1060.2000000000000312
'2017-02-02',0.0,4.9699999999999997513,0.12063690800217745646,1108.0499999999999793,0.0,27.299999999999999822,0.11542732716385413205,1060.2000000000000312
'2017-02-03',0.0,4.9699999999999997513,0.12055156657963443933,1108.1099999999999283,0.0,27.299999999999999822,0.11544821583986075719,1061.2000000000001431
'2017-02-03',0.0,4.9699999999999997513,0.12055156657963443933,1108.1099999999999283,0.0,27.299999999999999822,0.11544821583986075719,1061.2000000000001431
'2017-02-03',0.0,4.9699999999999997513,0.12055156657963443933,1108.1099999999999283,0.0,27.299999999999999822,0.11544821583986075719,1061.2000000000001431
'2017-02-03',0.0,4.9699999999999997513,0.12055156657963443933,1108.1099999999999283,0.0,27.299999999999999822,0.11544821583986075719,1061.2000000000001431
'2017-02-03',0.0,4.9699999999999997513,0.12055156657963443933,1108.1099999999999283,0.0,27.299999999999999822,0.11544821583986075719,1061.2000000000001431
'2017-02-03',0.0,4.9699999999999997513,0.12055156657963443933,1108.1099999999999283,0.0,27.299999999999999822,0.11544821583986075719,1061.2000000000001431
'2017-02-03',0.0,4.9699999999999997513,0.12055156657963443933,1108.1099999999999283,0.0,27.299999999999999822,0.11544821583986075719,1061.2000000000001431
'2017-02-04',0.0,4.9699999999999997513,0.12048918360691378559,1108.3799999999999208,0.0,27.299999999999999822,0.11536036525709316702,1061.2000000000001431
'2017-02-04',0.0,4.9699999999999997513,0.12048918360691378559,1108.3799999999999208,0.0,27.299999999999999822,0.11536036525709316702,1061.2000000000001431
'2017-02-04',0.0,4.9699999999999997513,0.12048918360691378559,1108.3799999999999208,0.0,27.299999999999999822,0.11536036525709316702,1061.2000000000001431
'2017-02-04',0.0,4.9699999999999997513,0.12048918360691378559,1108.3799999999999208,0.0,27.299999999999999822,0.11536036525709316702,1061.2000000000001431
'2017-02-04',0.0,4.9699999999999997513,0.12048918360691378559,1108.3799999999999208,0.0,27.299999999999999822,0.11536036525709316702,1061.2000000000001431
'2017-02-04',0.0,4.9699999999999997513,0.12048918360691378559,1108.3799999999999208,0.0,27.299999999999999822,0.11536036525709316702,1061.2000000000001431
'2017-02-04',0.0,4.9699999999999997513,0.12048918360691378559,1108.3799999999999208,0.0,27.299999999999999822,0.11536036525709316702,1061.2000000000001431
'2017-02-05',0.0,4.9699999999999997513,0.12043015424723007011,1108.6800000000001098,0.0,27.299999999999999822,0.11527264827286551884,1061.2000000000001431
'2017-02-05',0.0,4.9699999999999997513,0.12043015424723007011,1108.6800000000001098,0.0,27.299999999999999822,0.11527264827286551884,1061.2000000000001431
'2017-02-05',0.0,4.9699999999999997513,0.12043015424723007011,1108.6800000000001098,0.0,27.299999999999999822,0.11527264827286551884,1061.2000000000001431
'2017-02-05',0.0,4.9699999999999997513,0.12043015424723007011,1108.6800000000001098,0.0,27.299999999999999822,0.11527264827286551884,1061.2000000000001431
'2017-02-05',0.0,4.9699999999999997513,0.12043015424723007011,1108.6800000000001098,0.0,27.299999999999999822,0.11527264827286551884,1061.2000000000001431
'2017-02-05',0.0,4.9699999999999997513,0.12043015424723007011,1108.6800000000001098,0.0,27.299999999999999822,0.11527264827286551884,1061.2000000000001431
'2017-02-05',0.0,4.9699999999999997513,0.12043015424723007011,1108.6800000000001098,0.0,27.299999999999999822,0.11527264827286551884,1061.2000000000001431
'2017-02-06',0.0,4.9699999999999997513,0.12049712362965374623,1110.1400000000001266,0.0,27.299999999999999822,0.11620536198849453768,1070.6000000000002181
'2017-02-06',0.0,4.9699999999999997513,0.12049712362965374623,1110.1400000000001266,0.0,27.299999999999999822,0.11620536198849453768,1070.6000000000002181
'2017-02-06',0.0,4.9699999999999997513,0.12049712362965374623,1110.1400000000001266,0.0,27.299999999999999822,0.11620536198849453768,1070.6000000000002181
'2017-02-06',0.0,4.9699999999999997513,0.12049712362965374623,1110.1400000000001266,0.0,27.299999999999999822,0.11620536198849453768,1070.6000000000002181
'2017-02-06',0.0,4.9699999999999997513,0.12049712362965374623,1110.1400000000001266,0.0,27.299999999999999822,0.11620536198849453768,1070.6000000000002181
'2017-02-06',0.0,4.9699999999999997513,0.12049712362965374623,1110.1400000000001266,0.0,27.299999999999999822,0.11620536198849453768,1070.6000000000002181
'2017-02-06',0.0,4.9699999999999997513,0.12049712362965374623,1110.1400000000001266,0.0,27.299999999999999822,0.11620536198849453768,1070.6000000000002181
'2017-02-07',0.0,4.9699999999999997513,0.12056399132321040656,1111.5999999999999214,0.0,27.299999999999999822,0.11713665943600868324,1080.000000000000071
'2017-02-07',0.0,4.9699999999999997513,0.12056399132321040656,1111.5999999999999214,0.0,27.299999999999999822,0.11713665943600868324,1080.000000000000071
'2017-02-07',0.0,4.9699999999999997513,0.12056399132321040656,1111.5999999999999214,0.0,27.299999999999999822,0.11713665943600868324,1080.000000000000071
'2017-02-07',0.0,4.9699999999999997513,0.12056399132321040656,1111.5999999999999214,0.0,27.299999999999999822,0.11713665943600868324,1080.000000000000071
'2017-02-07',0.0,4.9699999999999997513,0.12056399132321040656,1111.5999999999999214,0.0,27.299999999999999822,0.11713665943600868324,1080.000000000000071
'2017-02-07',0.0,4.9699999999999997513,0.12056399132321040656,1111.5999999999999214,0.0,27.299999999999999822,0.11713665943600868324,1080.000000000000071
'2017-02-07',0.0,4.9699999999999997513,0.12056399132321040656,1111.5999999999999214,0.0,27.299999999999999822,0.11713665943600868324,1080.000000000000071
'2017-02-08',0.0,4.9699999999999997513,0.12063075755933672095,1113.0599999999999383,0.0,27.299999999999999822,0.11806654383873416236,1089.4000000000001548
'2017-02-08',0.0,4.9699999999999997513,0.12063075755933672095,1113.0599999999999383,0.0,27.299999999999999822,0.11806654383873416236,1089.4000000000001548
'2017-02-08',0.0,4.9699999999999997513,0.12063075755933672095,1113.0599999999999383,0.0,27.299999999999999822,0.11806654383873416236,1089.4000000000001548
'2017-02-08',0.0,4.9699999999999997513,0.12063075755933672095,1113.0599999999999383,0.0,27.299999999999999822,0.11806654383873416236,1089.4000000000001548
'2017-02-08',0.0,4.9699999999999997513,0.12063075755933672095,1113.0599999999999383,0.0,27.299999999999999822,0.11806654383873416236,1089.4000000000001548
'2017-02-08',0.0,4.9699999999999997513,0.12063075755933672095,1113.0599999999999383,0.0,27.299999999999999822,0.11806654383873416236,1089.4000000000001548
'2017-02-08',0.0,4.9699999999999997513,0.12063075755933672095,1113.0599999999999383,0.0,27.299999999999999822,0.11806654383873416236,1089.4000000000001548
'2017-02-09',0.0,4.9699999999999997513,0.12074723846653672154,1114.9800000000000821,0.0,27.299999999999999822,0.11899501841022310699,1098.8000000000002209
'2017-02-09',0.0,4.9699999999999997513,0.12074723846653672154,1114.9800000000000821,0.0,27.299999999999999822,0.11899501841022310699,1098.8000000000002209
'2017-02-09',0.0,4.9699999999999997513,0.12074723846653672154,1114.9800000000000821,0.0,27.299999999999999822,0.11899501841022310699,1098.8000000000002209
'2017-02-09',0.0,4.9699999999999997513,0.12074723846653672154,1114.9800000000000821,0.0,27.299999999999999822,0.11899501841022310699,1098.8000000000002209
'2017-02-09',0.0,4.9699999999999997513,0.12074723846653672154,1114.9800000000000821,0.0,27.299999999999999822,0.11899501841022310699,1098.8000000000002209
'2017-02-09',0.0,4.9699999999999997513,0.12074723846653672154,1114.9800000000000821,0.0,27.299999999999999822,0.11899501841022310699,1098.8000000000002209
'2017-02-09',0.0,4.9699999999999997513,0.12074723846653672154,1114.9800000000000821,0.0,27.299999999999999822,0.11899501841022310699,1098.8000000000002209
'2017-02-10',0.0,4.9699999999999997513,0.12086570717454820922,1116.9200000000001349,0.0,27.299999999999999822,0.11992208635429069119,1108.2000000000002959
'2017-02-10',0.0,4.9699999999999997513,0.12086570717454820922,1116.9200000000001349,0.0,27.299999999999999822,0.11992208635429069119,1108.2000000000002959
'2017-02-10',0.0,4.9699999999999997513,0.12086570717454820922,1116.9200000000001349,0.0,27.299999999999999822,0.11992208635429069119,1108.2000000000002959
'2017-02-10',0.0,4.9699999999999997513,0.12086570717454820922,1116.9200000000001349,0.0,27.299999999999999822,0.11992208635429069119,1108.2000000000002959
'2017-02-10',0.0,4.9699999999999997513,0.12086570717454820922,1116.9200000000001349,0.0,27.299999999999999822,0.11992208635429069119,1108.2000000000002959
'2017-02-10',0.0,4.9699999999999997513,0.12086570717454820922,1116.9200000000001349,0.0,27.299999999999999822,0.11992208635429069119,1108.2000000000002959
'2017-02-10',0.0,4.9699999999999997513,0.12086570717454820922,1116.9200000000001349,0.0,27.299999999999999822,0.11992208635429069119,1108.2000000000002959
'2017-02-11',0.0,4.9699999999999997513,0.12095480103806228733,1118.5899999999999732,0.0,27.299999999999999822,0.1208477508650518839,1117.5999999999999268
'2017-02-11',0.0,4.9699999999999997513,0.12095480103806228733,1118.5899999999999732,0.0,27.299999999999999822,0.1208477508650518839,1117.5999999999999268
'2017-02-11',0.0,4.9699999999999997513,0.12095480103806228733,1118.5899999999999732,0.0,27.299999999999999822,0.1208477508650518839,1117.5999999999999268
'2017-02-11',0.0,4.9699999999999997513,0.12095480103806228733,1118.5899999999999732,0.0,27.299999999999999822,0.1208477508650518839,1117.5999999999999268
'2017-02-11',0.0,4.9699999999999997513,0.12095480103806228733,1118.5899999999999732,0.0,27.299999999999999822,0.1208477508650518839,1117.5999999999999268
'2017-02-11',0.0,4.9699999999999997513,0.12095480103806228733,1118.5899999999999732,0.0,27.299999999999999822,0.1208477508650518839,1117.5999999999999268
