'pickup_zone','avg_time_between_pickups_minutes'
157.00000000000001065,12.219739184273921139
243.00000000000001598,5.1852777120977533442
224.00000000000002131,13.836671968521967457
139.99999999999999111,3.1860583699321991524
110.00000000000000888,16770.925806451617567
115.999999999999992,37.692032621177053997
262.00000000000001065,32.589173371586839245
132.00000000000000621,13.175446461821755939
36.000000000000000888,4.0944488527926070631
42.000000000000001776,2.7727541805508990613
119.99999999999999644,295.49754819389914217
183.0000000000000071,23.429859024299921621
210.99999999999998756,4.8902450638795427195
83.000000000000007105,15.806189746823957165
171.99999999999999289,57.422260410983829714
214.00000000000001243,39.151808386648712101
239.00000000000001243,18.831902532170872177
249.00000000000002131,17.346753327469954797
212.99999999999998934,5.2069205909512268348
1.0,532.66538136309851125
74.000000000000003552,3.2331166943099556299
47.999999999999998223,2.4112332633529840464
245.00000000000001776,40.644115375704483739
77.000000000000001776,8.3357433408035070954
90.0,3.3980632717299652512
118.99999999999999467,7.5534502760317394631
180.0,19.642414488047901244
165.99999999999999644,5.9329171856772111581
154.00000000000000355,292.49786396070817318
137.99999999999998934,15.326581781890443068
233.0000000000000071,4.2284398516379528842
206.00000000000000532,13.31185372536627387
141.99999999999999289,18.397204926593687446
258.0000000000000071,9.4088856610802729107
96.999999999999992894,4.627515914046557377
195.99999999999999644,12.173718349062543353
152.00000000000000177,11.346806404438249948
252.99999999999998046,474.28382308619667639
20.0,9.5642225230710788963
258.99999999999998578,9.3886108014092197748
179.00000000000000355,8.7441207499523301294
11.000000000000000888,27.942097369329137457
196.99999999999999289,7.4852355149757494601
8.0,753.57867383512493475
65.0,6.955953741946204083
122.99999999999999822,10.210658751176362457
187.99999999999998934,3.6025274477059503475
7.0,3.1476886794333385211
72.000000000000001776,4.8631353824500367366
241.00000000000001421,7.1587110624475611686
11.999999999999999644,215.4250529263128655
121.99999999999999733,25.574738811409640781
166.99999999999999289,6.7657822455898086744
182.00000000000001065,10.99157886676340734
204.99999999999998223,7.1635949122438260516
134.00000000000000799,15.176203383314081918
195.0,16.48412289493728533
5.0,118.51975600600574978
22.999999999999998223,22.677892922546716292
113.99999999999999023,4.3786141349944189826
